,Date,Latitude,Longitude,Altitude,Ru,Rc,Rl
251,2008-10-28 09:00:00,0.0,-120.0,10030.0,2.0,1.95,1.93
252,2008-10-28 09:00:00,0.0,-90.0,30.0,12.54,12.54,12.54
253,2008-10-28 09:00:00,0.0,-90.0,2030.0,7.35,7.029999999999999,6.58
254,2008-10-28 09:00:00,0.0,-90.0,4030.0,4.8100000000000005,4.540000000000001,4.09
255,2008-10-28 09:00:00,0.0,-90.0,6030.0,3.3899999999999997,3.22,3.16
256,2008-10-28 09:00:00,0.0,-90.0,8030.0,2.49,2.41,2.3200000000000003
257,2008-10-28 09:00:00,0.0,-90.0,10030.0,1.94,1.84,1.81
258,2008-10-28 09:00:00,0.0,-60.0,30.0,12.71,12.71,12.71
259,2008-10-28 09:00:00,0.0,-60.0,2030.0,7.33,7.3,6.73
260,2008-10-28 09:00:00,0.0,-60.0,4030.0,4.79,4.75,4.55
261,2008-10-28 09:00:00,0.0,-60.0,6030.0,3.3899999999999997,3.3499999999999996,3.25
262,2008-10-28 09:00:00,0.0,-60.0,8030.0,2.51,2.5,2.47
263,2008-10-28 09:00:00,0.0,-60.0,10030.0,1.91,1.88,1.87
264,2008-10-28 09:00:00,0.0,-30.0,30.0,13.02,13.02,13.02
265,2008-10-28 09:00:00,0.0,-30.0,2030.0,7.53,7.49,7.16
266,2008-10-28 09:00:00,0.0,-30.0,4030.0,4.91,4.890000000000001,4.83
267,2008-10-28 09:00:00,0.0,-30.0,6030.0,3.46,3.44,3.38
268,2008-10-28 09:00:00,0.0,-30.0,8030.0,2.58,2.58,2.58
269,2008-10-28 09:00:00,0.0,-30.0,10030.0,1.99,1.99,1.99
270,2008-10-28 09:00:00,0.0,0.0,30.0,13.49,13.49,13.49
271,2008-10-28 09:00:00,0.0,0.0,2030.0,7.76,7.74,7.6
272,2008-10-28 09:00:00,0.0,0.0,4030.0,5.05,5.03,4.89
273,2008-10-28 09:00:00,0.0,0.0,6030.0,3.5700000000000003,3.5500000000000003,3.52
274,2008-10-28 09:00:00,0.0,0.0,8030.0,2.65,2.61,2.56
275,2008-10-28 09:00:00,0.0,0.0,10030.0,2.03,2.03,2.03
276,2008-10-28 09:00:00,0.0,30.0,30.0,14.6,14.6,14.6
277,2008-10-28 09:00:00,0.0,30.0,2030.0,8.22,8.110000000000001,7.69
278,2008-10-28 09:00:00,0.0,30.0,4030.0,5.32,5.21,5.08
279,2008-10-28 09:00:00,0.0,30.0,6030.0,3.72,3.67,3.5700000000000003
280,2008-10-28 09:00:00,0.0,30.0,8030.0,2.73,2.69,2.59
281,2008-10-28 09:00:00,0.0,30.0,10030.0,2.0999999999999996,2.0799999999999996,2.04
282,2008-10-28 09:00:00,0.0,60.0,30.0,16.1,16.1,16.1
283,2008-10-28 09:00:00,0.0,60.0,2030.0,8.87,8.809999999999999,8.16
284,2008-10-28 09:00:00,0.0,60.0,4030.0,5.62,5.5600000000000005,5.07
285,2008-10-28 09:00:00,0.0,60.0,6030.0,3.88,3.84,3.68
286,2008-10-28 09:00:00,0.0,60.0,8030.0,2.84,2.83,2.77
287,2008-10-28 09:00:00,0.0,60.0,10030.0,2.16,2.16,2.16
288,2008-10-28 09:00:00,0.0,90.0,30.0,16.99,16.99,16.99
289,2008-10-28 09:00:00,0.0,90.0,2030.0,9.25,9.17,8.56
290,2008-10-28 09:00:00,0.0,90.0,4030.0,5.8,5.71,5.12
291,2008-10-28 09:00:00,0.0,90.0,6030.0,3.97,3.9,3.64
292,2008-10-28 09:00:00,0.0,90.0,8030.0,2.88,2.83,2.72
293,2008-10-28 09:00:00,0.0,90.0,10030.0,2.16,2.1300000000000003,2.11
294,2008-10-28 09:00:00,0.0,120.0,30.0,16.59,16.59,16.59
295,2008-10-28 09:00:00,0.0,120.0,2030.0,9.16,9.06,8.59
296,2008-10-28 09:00:00,0.0,120.0,4030.0,5.77,5.63,4.71
297,2008-10-28 09:00:00,0.0,120.0,6030.0,3.94,3.84,3.55
298,2008-10-28 09:00:00,0.0,120.0,8030.0,2.8499999999999996,2.82,2.69
299,2008-10-28 09:00:00,0.0,120.0,10030.0,2.16,2.14,2.06
300,2008-10-28 09:00:00,0.0,150.0,30.0,15.72,15.72,15.72
301,2008-10-28 09:00:00,0.0,150.0,2030.0,8.86,8.79,8.22
302,2008-10-28 09:00:00,0.0,150.0,4030.0,5.59,5.55,5.01
303,2008-10-28 09:00:00,0.0,150.0,6030.0,3.87,3.84,3.5999999999999996
304,2008-10-28 09:00:00,0.0,150.0,8030.0,2.8,2.79,2.74
305,2008-10-28 09:00:00,0.0,150.0,10030.0,2.12,2.12,2.12
306,2008-10-28 09:00:00,0.0,180.0,30.0,15.08,15.08,15.08
307,2008-10-28 09:00:00,0.0,180.0,2030.0,8.58,8.53,8.06
308,2008-10-28 09:00:00,0.0,180.0,4030.0,5.53,5.37,5.01
309,2008-10-28 09:00:00,0.0,180.0,6030.0,3.77,3.75,3.74
310,2008-10-28 09:00:00,0.0,180.0,8030.0,2.77,2.77,2.77
311,2008-10-28 09:00:00,0.0,180.0,10030.0,2.12,2.1,2.09
312,2008-10-28 09:00:00,30.0,-180.0,30.0,11.7,11.7,11.7
313,2008-10-28 09:00:00,30.0,-180.0,2030.0,6.86,6.130000000000001,5.22
314,2008-10-28 09:00:00,30.0,-180.0,4030.0,4.43,3.79,3.42
315,2008-10-28 09:00:00,30.0,-180.0,6030.0,3.07,2.6399999999999997,2.45
316,2008-10-28 09:00:00,30.0,-180.0,8030.0,2.23,1.96,1.84
317,2008-10-28 09:00:00,30.0,-180.0,10030.0,1.69,1.49,1.4
318,2008-10-28 09:00:00,30.0,-150.0,30.0,9.99,9.95,9.9
319,2008-10-28 09:00:00,30.0,-150.0,2030.0,5.76,5.08,4.54
